species,20,20–30 scale rows,261-273,3rd and 4th upper labials,5–26 subcaudals,above color,all scale rows,anal region,anal scales,angle between mandibular condyle articulation and the retroarticular process of the compound bone,anterior,anterior nasal scale,anterior projection of the preocular,antnas/rw1,anus scales,apex,apical spine,auge,average number of middorsals,azygos shield,b/c,background color,base et sommet des écailles,belly color,below color,bicolored,blackish brown,body,body annuli,body appearance,body color,body diameter,body form,body length,body length/mid-body diameter ratio,body length/width,body pigmentation,body proportion,body rows,body scales,body shape,body size,body width,breadth,broader rostral,brown,cardiac lung,caudal annuli,caudal rows,caudal spine,caudals,chin shield,cleft,color,color (above),color (below),color (head and end of tail),color (subadults),color above,color below,color bordering the mouth,color on head,color on sides,color on tail,color pattern,color pattern sharply bicolored,coloration,coloration (in life),coloration (in preservative),coloration fading,colour,colours,confluent dark spots,contact between the nasal process of premaxilla and vertical laminae of the nasals,costals,cream,cuspidate spine,cutting edge,dark lines,deep concavity,demar- cated,depression,diameter,diameter at midbody,diameter greatest at midbody,diameter of body,diameter of scales,diameter of the body,diamètre,diamètre du corps,dichromatic pattern,dorsal and lateral head profiles,dorsal and ventral scales,dorsal body,dorsal body color,dorsal body scales,dorsal color,dorsal coloration,dorsal head profile,dorsal lines,dorsal pigmentation,dorsal rostral,dorsal scales,dorsal scales (from rostral to terminal spine),dorsal segments/midbody annulus,dorsal stripe,dorsal surface,dorsal surface of dentary bone,dorsal/ventral differentiation,dorsals,dorso,dorsum,dorsum color,dorsum color in preservative,dorsum darker than (or same as) venter,dorsum darker than venter,dorsum of head,dorsum pattern,dorsum same color as venter,ecailles longitudinales,ecailles transversales,edges of the posterior nasals,elongation ratio,escamas ao redor do corpo,escamas dorsais,exoccipital,extension of rostral,eye,eye color,eye development,eye diameter,eye distinctness,eye location,eye moderate,eye shape,eye size,eye visibility,eyepieces,eyes,facial pigmentation,fading,first upper labial,flanks,flecks,foramina,four upper labials,fourth labial,frontal,frontal scale,frontal size,frontorostral,färbung,gradation of color,grey dorsum,ground color,habit,hardened anterior rostral edge,head,head and body,head and lower surfaces,head and neck,head color,head length,head markings,head scale arrangement,head scales,head shape,head shields,head size,head squamous glands,head-scales,head-shields,hemipenes,hemipenis,immaculate,inferior nasal suture,inferior part of rostral,inferior suture,infralabial scales,ins contact,"inter-nasal, frontal, and supraocular shields",interlabial plate,interparietal,interparietal scale,l/d ratio,labial and anal regions,labial flare,labials,largest,last upper labial,lateral apex,lateral borders of the scales,lateral color,lateral dark line,lateral head profile,lateral snout profile,lateral tongue papillae,ld ratio,le dessous,left lung,left side,length,length of tail,length/diameter ratio,length/width ratio,leptotyphlops goudotii,light areas,line of demarcation,linha mediodorsal escura,long,longitudinal lines,longitudinal scale rows,longitudinal scales rows,longueur,longueur du corps,lower body color,lower cleft,lower edge of ocular shield,lower jaw,lower middorsal count,lower part of rostral,lower part of rostral size,lower surface,lower surface color,lower surface of head,lower surfaces,lower suture,mandible,maxilla,maximum known total length,maximum length,maximum tl,maximum total length,maximum ttl,mbd,md,md/v ratio,measurements and counts,median row of scales,melanophore distribution,mental shield,micro-ornamentation,microtubercles,mid-body scale rows,mid-dorsal scales,midbody,midbody diameter,midbody scale rows,midbody scale rows (within madagascar),midbody scale-rows,midbody scalerows,midbody scales,middle of belly,middorsal 10 rows,middorsal scale count,middorsal scale counts,middorsal scale row counts,middorsal scale rows,middorsal scales,middorsal/vertebrae ratio,middorsals,midlateral zone,midtail diameter,moderate rostral,moderately high number of vertebral scales,msr,museau,muzzle shape,narine,naris,naris-eye distance,narrow oval rostral,narrow to moderate rostral,nasal,nasal cleft,nasal cleft extension,nasal cleft location,nasal cleft termination,nasal cleft visibility,nasal division,nasal passages,nasal process of premaxilla,nasal scale,nasal shield,nasal spots,nasal strips,nasal strips placement,nasal suture,nasal suture origin,nasale,nasals,nasenlöcher,neck scales,non-reducing number of longitudinal scale rows,nostril,nostril direction,nostril location,nostrils,nuchal,nuchal size,number of helical coils in the hemipenis,number of longitudinal scale rows about body,number of middorsals,number of middorsals (within madagascar),number of pigmented scale rows,number of postoculars,number of scale rows,number of scales,number of transverse scale rows about body,number of transverse scale rows on tail,oculaire,ocular,ocular scale,ocular shield,ocular size,oval rostral,overall,overall pattern,palatine fossa,paravertebral scales,parietal,parietal size,parietalen,parietals,pattern,pfrontal,pigment,pigmentation,pigmented band,pigmented rows,pigmented scale rows,pigmented scales,populations/individuals,posterior end,posterior head-scales,posterior nasal,posterior nasal scale,posterior nasal-preocular suture,posterior scale rows,postfrontal scale,postnasal pattern,postocular,postoculars,prae-ocular,praefrontal,praeocular,praeocular contact,praeocular size,praeoculare,precoacal pores,prefrontal,preoc-u-labial contact,preocular,preocular and ocular scales,preocular apical diameter,preocular plate,preocular scale,preocular size,preocular-labial contact,preocular-nasal suture,protrusion,prœocular,pupil,pure white,ratio between length of ventral pterygoid process of palatine and skull length,reduction,reduction a/b,reduction a–b,reduction b–c,relative body thickness,relative rostral width,reproduction mode,reticulation,reticulation location,right lung,right side hemipenis,roastral,roastral position,roastral scale,roastral shape,roastral size,robust tail,rostral,rostral cuneiform,rostral extension,rostral followed by three transversely enlarged shields,rostral indent,rostral protuberance,rostral scale,rostral shape,rostral size,rostral tapering,rostral umbo,rostral wide point,rostral width,rostrale,rostrum,row of squamous glands,row pigmentation,rows of dorsal scales,rows of dorsal scales pale brown,rows of postgenials,rows of scales,rows of scales around the body,rows of ventral scales,rows of ventral scales yellowish cream,rw1,rw1/rl1,rw2,rw3,rwd/rld,région médiane,scalation,scale centers,scale color,scale diameter,scale reduction,scale row reduction,scale rows,scale rows anteriorly,scalerows,scales,scales around midbody,scales from vent to tail spine,scales on the top of the head,scales on the top of the head size,scales round the body,schnauze,schuppen,schwanz,schwanz shape,second supralabial,short to moderate tail,side of the snout,sides of the ventral part of rostral,sinuosity,sip,sip iii-s,sip ii–p,sip x,size,size of praeocular,skin pigment,small- to large-sized,snout,snout and anal region,snout color,snout edge,snout pattern,snout profile,snout shape,sns visibility,specimen,specimen similarity,spine on tip of tail,spots,stout- to slender-bodied,streaks,sub-oculars or subpreoculars,subcaudal colorless area,subcaudal scales,subcaudals,subnarial glandular pit,subnarial pit,subocular,subocular region,suboculars or subpreoculars,superior nasal suture,supralabial,supralabial imbrication pattern,supralabial imbrication pattern (within madagascar),supralabial imbrication patterns,supralabial scales,supralabialen,supralabials,supranasal suture,supraocular,supraocular suture,supraoculare,supraoculars,supraoculars and parietals,supraoculat,suture,suture between preocular and ocular,suture between the preocular and the 3rd infralabial,svl,ta,tail,tail color,tail ending,tail length,tail length percentage,tail pigmentation,tail ring,tail shape,tail spine,tail tip,temporal,terminal tail spine,testes,testis,thin body proportions,third and fourth supralabials,third supralabial,tip of tail,tl,tl/mbd,tl/midbody diameter,tl/svl,tl/ta,tl/taillength,tongue,top of head color,total dorsal scales,total length,total length to body width ratio,total length/midbody diameter,total length/midbody width ratio,total length/tail length,total middorsal scales,total middorsals,total scale rows,tracheal lung,"tracheal, cardiac and right lungs",trachel lung,transverse bar,transverse rows of scales,transverse scale rows,transverse scale rows at mid-body,transverse scale rows on body,transverse scalerows,ttl,tumidbody diameter,under side of head,undersurface,undersurface of tail,unpigmented areas,unpigmented areas around,unpigmented areas fade,unpigmented midventral zones,upper arm of the anterior nasal,upper body color,upper head-scales,upper labial number,upper labials,upper lateral surface,upper lateral surface color,upper lateral surfaces,upper part of rostral,upper portion,upper portion of rostral,upper surfaces,upper suture,variation,venter,venter color,venter coloration,ventral color,ventral pigmentation,ventral pterygoid process of palatine,ventral rostral,ventral scales,ventral segments/midbody annulus,ventrals,ventre,ventrum,vertebrae,vertebral scales,vestigial left lung,white spot,width,width of rostral,yeux,écailles,écailles de la moitié antérieure du corps,écailles de la moitié postérieure
Argyrophis klemmeri,,,,,,,,,not or scarcely differentiated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"distinctly wider than prefrontal, a little larger than supraoculars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not differentiated from body scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partially divided beyond nostril,,,,,,,,,,,,,,arising from second labial,,,narrowly separated behind rostral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a pair, as wide as frontal but scarcely as large",,"small, touching rostral and narrowly separating nasals",,,,,,,,,,,,,,,,,"two, between fourth supralabial and parietal",,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reaching back to anterior level of eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with ocular above not crossing eye,,,,,,crossing eye,,,,ending in a strong spine directed downward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,about 292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,two fifths width of head between eyes,,,,
Malayotyphlops koekkoeki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"greyish-brown above, lighter below",,,,,,,,,,,,,,,contained 40.4 times in the total length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"indistinctly visible through the preocular, their posterior border just reaching beyond this shield",,,long and narrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contained 62.6 times in the total length,,,,,,,,,,,,,,,,damaged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"inferior, the nasal cleft proceeding from the first upper labial, hardly extending beyond the nostril",,,,,,,,,,,,,,,,,in contact with the third and fourth upper labials,,,,,,,,,,,,,,,,,,,,,,,fell off,,,,,,,,,,,,,,,,,,"present, broader than the ocular, in contact with the second and third upper labials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"very broad, its width contained 1.5 times in the width of the head",,,"prefrontal, frontal and interparietal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in 26 rows round the middle of the body,,,,,,,,,,,,,,,,,,,,,,,"rounded, slightly angular",,,,,,,,rather soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,also enlarged,,,,,,,"broader than long, ending in a spine, its width contained 0.6 times in its length",,,,,,,,,,,,,,,,,,,,,,,,,,,445 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malayotyphlops kraalii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blackish-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowish,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indotyphlops lankaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown to gray-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,very dim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reaches to preocular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,somewhat less than one-third greatest width of head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229-261,,,,,,very largely cream color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amerotyphlops lehneri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 (occasionally 13) olive brown to light brown lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yellowish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clear yellow below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bright yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bright yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indotyphlops leucomelas,,,,,,,,,,,in contact with the second and third labials,,,,,,,,,,,,,,,,above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 times in the total length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,distinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,between two nasals,,,lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nearly as large as the ocular,,,,,,,,,,,,,,,,,,inferiorly,,,,,,,,,,,,,,,,,,,narrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rounded and moderately projecting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"slightly longer than broad, ending in a point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a little larger than the scales on the body,,,,,,,,one third the width of the head,,,,,,,,,,,,,,,,,,,,,,,,,
Indotyphlops longissimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gray tint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less developed only the preoculars,,,,,,,revealing only very faintly the eyes through,"in vertical strips, sub-hexagons",,,,,,,,,,,,,,,,,,,,,,,,yellowish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-rectangular,placed lengthwise on each side of the lower part of the rostral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,twice the length of the width of the head,,,,"cylindrical, straight, rounded at the end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Typhlops lumbricalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8–19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown or tan,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126–445,,,,,,,,,,,,,,,18 or 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lacking any distinctive pattern,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,supralabial 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,present or absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23–57,,18–88,,,231–457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"unpigmented (pinkish), white, or cream",,,,,,,,,,,,,,,,,,
Malayotyphlops luzonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9–14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variable,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,distinct,,,,,,,,,,,,,,,,,,,,,,,absent,,,,,,,,,,,,,,non-circular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122–445,,,,,,,,,,,,,,,24–30,,,,,,,,,,,,,,,,,,,,,,,,,,incompletely divided,,,,,,,,,,,,,,,2nd supralabial,,,,,,,,,,,,,,,,,,,,,,,,,,,,"patternless or with longitudinal lines, series of spots, or collar",,,,,,,,,,,,,,,,,,,,,,,,,,2–4,,,,,,,,,,,,,,,,supralabials 2 & 3 or 3rd only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,,,,,,,rounded,,,,,,,,,,,,,,,,,,,,,,absent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31–58,,28–71,,,300–461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variable,,,,,,,,,,,,,,,,,,
Indotyphlops madgemintonae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dark brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,micropits,,,,,,,,,,,,,,,,,,,336-364,,,,,,,,,round,,,,,,,,,,,,,divided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subequal,,,,,,curved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preocular-nasal suture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dorsally to include base of spine,,,,inferior nasal suture,,,,,,,,,,,,50% complete,,,,,,,,,,,,,,,,,,,,cone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,light brown,,,,,,,,,,
Indotyphlops malcolmi,20,,261-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,twice as large as third,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Letheobia manni,,,,,,silvery gray,,,,,,,,,,,,,,,,,,,yellowish gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fine black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 mm,,,,,,,,,,,,,,,,,,,,,,,,343 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramphotyphlops marxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v-shaped transversely enlarged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal transverse edge,,,,,,,,,,,,,,,,,,,,,,,,,t-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indotyphlops meszoelyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posterior border of the nasal shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madatyphlops microcephalus,,,,,,,,,,,,,,,,,small or nubbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multicameral (with 2–4 chambers) or unicameral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rounded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,small with distinct pupil or eyespot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in contact with second supralabial,,,,,,,,,,,,,,,,,,,rounded,,present,,,absent,,,,,34–94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26–0.61 head width,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1–3,,,,,,,,,,in contact with second and third supralabials,,,,,,,,,,,,,,,,,,,,,,multicameral (with 2–4 chambers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20–22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6–16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6–4.0% total length,,,,,,,,,,,,,,,,,,,,,,,,77–276 mm,,,,,,252–520,,multicameral (with 11–32 chambers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
